,a,b,c,d
2019-10-28,6.971524941381956,7.985485863836326,-25.058152147292653,-12.63237385221651
2019-10-29,7.222730555923483,8.47712799465663,-24.592503025810387,-11.559677044871602
2019-10-30,8.967706780144733,7.145794083446253,-24.40420290870022,-9.701536769309747
2019-10-31,8.645001753993705,6.5594188325764495,-24.173047951794462,-10.464545641035512
2019-11-01,9.387503404137851,5.3083365989523195,-25.229654070334927,-8.97670209257678
2019-11-02,9.168850024877212,6.243244109685946,-25.67073901285552,-8.948743451548282
2019-11-03,9.805631249814555,6.639801719792107,-27.07653001346551,-8.888236949398287
2019-11-04,12.341977352301175,6.301542758868138,-27.233503448118814,-9.483835580012785
2019-11-05,10.957045346663953,6.786659394081963,-27.66348823091393,-10.897387130940471
2019-11-06,10.193012564950298,7.764243429002507,-27.379835989172356,-11.26717891115237
2019-11-07,9.56677062824332,8.064020957751543,-28.218444377988295,-8.566503352603563
2019-11-08,10.86905638148767,8.825193141859918,-26.932457177517577,-8.811144303823527
2019-11-09,11.73817356906284,9.094895087799427,-27.666530676783466,-8.698726409468149
2019-11-10,9.819787169763002,10.108711273121411,-27.914712672612936,-6.825479164213918
2019-11-11,9.596109668273906,9.979759711049809,-28.316050942171852,-7.305113771454179
2019-11-12,11.481446117874949,9.42029767481435,-27.01062405779622,-7.335463136619484
2019-11-13,11.222237624287883,10.504752536798689,-26.133484523239332,-7.834745915116946
2019-11-14,11.225419839796576,11.5194846208594,-25.420228852967625,-8.225911431221803
2019-11-15,9.404335083348519,9.295954065554142,-23.568530778889397,-8.02624929266722
2019-11-16,10.934113080559106,8.706418202054811,-23.172070957021493,-8.199989435113896
2019-11-17,10.644477690194071,8.564734121185758,-23.5278865617937,-8.918300568367986
2019-11-18,10.554568687137728,9.707027890578035,-22.82586798701577,-9.312531796185727
2019-11-19,10.849408517909119,10.59301958530348,-22.190746644108334,-9.144080519270643
2019-11-20,12.49181943311193,9.368820441748582,-22.619882654078268,-9.399079748562691
2019-11-21,11.197896320350818,7.831135587639107,-23.234745892037584,-9.596129515862911
2019-11-22,10.282240976077365,7.1008993130725955,-23.395097389247844,-7.134809027868435
2019-11-23,10.960693883107094,9.084113127034911,-23.702526599096707,-5.742442863976437
2019-11-24,11.545455048003232,8.408796051095283,-24.195029274003605,-5.415508893970298
2019-11-25,11.593227685509152,8.788603628692846,-25.92654871883587,-6.594704551099257
2019-11-26,10.673995205960594,7.563228559025414,-23.522659131074736,-6.165982348476384
2019-11-27,7.602498459861426,6.956008472288644,-24.79655458724354,-5.185361561453775
2019-11-28,7.155777705303067,6.560693083496171,-25.854503500119847,-4.379377532857881
2019-11-29,5.68285016608938,6.186369718409449,-24.963724251536632,-3.2943309043161895
2019-11-30,4.300555162422896,5.546285252726992,-26.177366529194863,-3.6019138721948134
2019-12-01,4.124301615300602,6.575820836454527,-24.451733133801064,-4.679467500610711
2019-12-02,2.8627751628510962,5.3845160026282,-24.659799067658703,-6.445791940025538
2019-12-03,3.872385742864493,6.224000974594485,-22.54076736457036,-6.553032304781695
2019-12-04,4.194227330386919,6.837736371486585,-22.883976176573682,-5.641986755819103
2019-12-05,3.9492731063721314,8.600896622992844,-23.535621954336882,-4.559048892065288
2019-12-06,3.9518140433785183,10.94030850216574,-23.694682366455257,-3.82634271118676
2019-12-07,3.607011852071987,11.193944768851859,-25.801950477833913,-2.7271625950565914
2019-12-08,4.445910647139425,10.915286320383734,-25.583276443767023,-2.5503164104151
2019-12-09,4.417676019095758,11.575945606921511,-25.79967630857015,-3.4666718896397293
2019-12-10,3.248431903730453,11.062578420748764,-26.86980467990367,-3.117963133126476
2019-12-11,3.80326064421567,12.279254573986481,-26.63672028484705,-2.2614961604634396
2019-12-12,3.2749017230812645,10.691916519360102,-26.29181042340166,-3.194068139092812
2019-12-13,3.147062687331611,11.261709512516664,-28.199929123316146,-3.2747828361153
2019-12-14,1.6169768196329835,10.851857063059498,-28.95126558291566,-4.5995405310446635
2019-12-15,-0.08546703938968747,10.384275870358284,-27.87306543240792,-5.19176354699931
2019-12-16,-0.10581871940875162,10.528772651001443,-28.53257896006512,-5.481117103567301
2019-12-17,0.42001749422802104,10.892349057879827,-28.510576046805912,-4.04561671000121
2019-12-18,1.2894036091992183,9.553842987092601,-26.823793577348106,-2.8732051018784466
2019-12-19,2.507396765655254,10.200445490651758,-28.963467967055628,-4.182583578928427
2019-12-20,2.4096434288535953,10.523275240475442,-29.596752319130072,-5.369678848702688
2019-12-21,1.0680633723676614,10.55844308505908,-27.210488068032536,-4.109017595275111
2019-12-22,3.8969998901093703,11.24143375198041,-26.330449275299014,-5.182560218347932
2019-12-23,3.9129653441619525,10.275445312474886,-27.517682725535984,-4.96520543980678
2019-12-24,3.939707437525537,11.717056770354997,-26.218228004321162,-5.775776732208518
2019-12-25,3.4132153516829944,10.46502173736307,-27.59825835874345,-6.740736461455421
2019-12-26,2.172511766910669,8.462684185165898,-28.526099302803413,-6.720446489013262
2019-12-27,1.8855967327642194,10.443467266268176,-27.523076146899996,-6.431450840722455
2019-12-28,2.309764758892525,8.907180400840288,-27.634770842191003,-5.147993760216583
2019-12-29,2.1121897344089606,9.769742185471491,-28.318202786714544,-6.639433532431724
2019-12-30,1.8165246858942998,10.012611809910679,-29.599933627599636,-6.809398327179805
2019-12-31,1.2432490194448464,10.293774974542494,-30.559758442763233,-7.8143556814314055
2020-01-01,2.0301174847326586,11.49019062337744,-30.751798651109695,-6.421822524494728
2020-01-02,1.264899106542253,12.996038658355726,-32.05099109956017,-4.302686231937382
2020-01-03,1.280395105175215,13.294874300593163,-31.285669308266908,-4.842224250641403
2020-01-04,2.5152164804597943,13.495880998567053,-30.331246061291303,-6.2017253314550524
2020-01-05,1.6531328600322552,12.942828657842828,-28.815742604375565,-5.922150368120941
2020-01-06,1.7632806951579987,13.516006920673552,-27.56314205974725,-7.286737059002601
2020-01-07,2.1930881958106347,12.54969844664962,-27.238101297745757,-5.764454922150745
2020-01-08,2.3197507340080605,12.413912395067918,-26.036296769051898,-6.079260560962947
2020-01-09,3.5427161757689314,12.306530117577818,-25.510345267318804,-5.8848978645165495
2020-01-10,2.662725193155511,14.653910516620902,-24.337682460957335,-4.507707858023285
2020-01-11,3.4219293066544765,14.39655633023687,-25.22096441507246,-5.040914355853566
2020-01-12,3.1937514479552305,14.004127049034917,-24.926541231403686,-3.2606958567954516
2020-01-13,2.563989020232202,15.11256650211952,-24.29461678756894,-5.462301068435789
2020-01-14,1.6232017179588065,16.466410118104786,-26.609022777913047,-4.885918014778552
2020-01-15,0.7377638491779838,17.450560892912502,-26.892918180288117,-5.8565966036224095
2020-01-16,0.045424682925866655,17.116592403692923,-25.59776748062054,-5.868554615640783
2020-01-17,-0.1381055920897492,15.372712022985958,-24.910604920788156,-7.401793005815111
2020-01-18,-0.6150491523344761,14.120706937433754,-24.810679860826237,-7.0679774968205304
2020-01-19,-1.041358851853531,13.451216332656328,-26.184957947705005,-7.127297091427551
2020-01-20,-1.249865051551443,13.532262825181169,-26.025382987541736,-7.25461647404053
2020-01-21,-2.041487449520189,13.530586614287042,-26.65359102010341,-8.73306949729988
2020-01-22,-1.3931923928592878,14.64873886709843,-26.644944534949307,-9.47710032901674
2020-01-23,-0.7152341996273055,16.21482357053736,-26.81689431723218,-9.827870666005657
2020-01-24,0.22644779757924538,15.08935235317663,-27.28632835699043,-10.637193657723277
2020-01-25,-1.6064594303656377,13.273158466716263,-27.157243621177454,-11.274424809118925
2020-01-26,-2.296633288161952,12.104062287568174,-26.5474770602396,-12.775783033229214
2020-01-27,-2.4727469284439354,12.092266835222732,-26.520709059017708,-13.958903958864632
2020-01-28,-0.9753107813101978,14.141091857378669,-27.011800668694796,-13.979011737515926
2020-01-29,-2.1182563574744604,14.894033932225476,-26.55517604029844,-14.648062269917359
2020-01-30,-0.6952586835998047,11.660538435172038,-26.06784012499422,-14.975976413877854
2020-01-31,-1.9714657113606942,13.393743729387628,-24.58683322481659,-14.158725561272263
2020-02-01,-1.6959352831083403,15.023098139320206,-25.109356116691973,-14.415853683124439
2020-02-02,-2.983879974965621,14.873117465487615,-23.834658878599004,-15.421650003963936
2020-02-03,-2.577015176213365,15.01879387703626,-24.446080839446186,-16.37846028242791
2020-02-04,-3.490217541265568,16.04922322810528,-23.7842568990509,-15.86119924296462
2020-02-05,-4.6165207899987974,16.60794879375016,-24.076943838803203,-15.320187780251464
2020-02-06,-4.874931574393236,16.29106468474731,-25.949858109743385,-15.807889118115797
2020-02-07,-6.615689891339336,16.063349803508753,-23.75653792071283,-15.466785900575529
2020-02-08,-8.970944281573333,17.448289055528807,-23.440193347188426,-15.104199140683884
2020-02-09,-8.676109235644729,15.30802113312246,-24.1761478185689,-15.327187540470218
2020-02-10,-10.723494306977834,13.519969704390395,-23.133334390421084,-12.671607695211627
2020-02-11,-11.887686460557369,14.212076480311232,-22.91742684680553,-14.186587943826197
2020-02-12,-12.702988324948931,15.567410420783728,-24.69008951823866,-13.401806212208136
2020-02-13,-11.505467751253992,16.584163741838456,-25.88678615354165,-14.096917776081948
2020-02-14,-11.574330768543765,18.16217836608668,-26.62171700976289,-12.804331270670996
2020-02-15,-13.357545479367616,17.263945180835872,-25.75412656786803,-13.195813503141277
2020-02-16,-14.349396627308673,17.05599387619868,-24.54857823983626,-12.297647752709311
2020-02-17,-14.40969793268534,17.91992798100477,-24.10724588678162,-11.835744098789041
2020-02-18,-15.071383938560574,17.778140528797973,-23.804643021520437,-12.611015157715615
2020-02-19,-14.65676376825974,17.73801181198704,-23.332529576852995,-12.202411256070924
2020-02-20,-16.929932856197617,18.17359270087101,-21.379883459577993,-11.789092157315178
2020-02-21,-17.268649736155968,17.97203553650924,-20.146931773679107,-10.214131183602248
2020-02-22,-18.296776119660553,17.819828893659476,-19.61209438750506,-12.333652791961041
2020-02-23,-18.22437823508033,18.645667415397988,-22.03085329153536,-13.106216182820415
2020-02-24,-17.140519863983386,17.979737039411916,-21.09388494412088,-14.565279558205082
2020-02-25,-17.167953285556763,17.126729310505823,-20.15064704160734,-13.49378440400997
2020-02-26,-17.296634923702243,15.873769164798816,-20.16284667677137,-10.814767622169724
2020-02-27,-18.87090138857771,14.025954531441265,-21.28685593064229,-11.859888379491363
2020-02-28,-20.253571392757063,14.21740757130126,-22.510449558285924,-12.57146332225284
2020-02-29,-20.50135964311246,16.25341042093829,-22.434622276423635,-12.20768857880273
2020-03-01,-20.580217694597124,15.972829397850703,-23.10682200203837,-13.097409788628779
2020-03-02,-21.76053898630024,15.009487930569044,-23.58466338818108,-13.885288668444769
2020-03-03,-21.575009823547653,18.5017353604669,-22.863389320390073,-12.625279927559383
2020-03-04,-20.217978783100964,18.01745428844836,-22.250774660143993,-12.255635284072802
2020-03-05,-19.171101362166826,15.78322894094693,-22.248717377256334,-13.115943226949733
2020-03-06,-21.01103108018444,16.17733184835476,-21.49033036385606,-12.871873389516496
2020-03-07,-21.905826667713544,14.933289937616054,-21.727777201930955,-15.043949787892599
2020-03-08,-20.284572995640485,16.22934572362173,-22.162090366616756,-14.253382594681055
2020-03-09,-20.857539611138577,14.766382074733064,-22.922464516933342,-14.284743749676553
2020-03-10,-20.718742052560504,15.181155151549229,-23.25093709790163,-13.905397981426624
2020-03-11,-21.255333712010103,16.64984872038563,-22.621918355013584,-14.750619388089136
2020-03-12,-20.771271118997113,17.88407438052803,-20.954397399111325,-14.103024720370138
2020-03-13,-21.605163372301767,19.260500264814176,-19.725233801572223,-14.954962798038816
2020-03-14,-22.82900670573096,19.036542337003663,-20.125103587803014,-14.830627620357534
2020-03-15,-22.482003800234008,19.903616920444403,-20.336115729820175,-16.29947722931545
2020-03-16,-22.685723494536695,19.537881619090513,-20.652469083229224,-16.485283681548978
2020-03-17,-22.560542180195352,20.578492459137376,-20.348203306905013,-16.60722676583812
2020-03-18,-21.835004552185875,20.93063740410471,-21.103436028708618,-16.807736859171644
2020-03-19,-20.465130208530322,22.247851378486253,-21.5067341017069,-17.591939005105374
2020-03-20,-19.555896251699345,19.883031007320866,-22.298770652467407,-17.895260728157357
2020-03-21,-19.626188885462394,19.578029100434907,-21.108675409380997,-16.56549302411935
2020-03-22,-18.94560037969102,20.083358344251067,-21.046866163616272,-14.621367928085894
2020-03-23,-18.084690597086922,20.94342893691184,-21.58258417501647,-13.646602830260331
2020-03-24,-18.348783138707365,19.799847143659647,-21.33877284020196,-13.875111499078926
2020-03-25,-18.580072134670026,20.2854975451818,-20.996834770127805,-14.822443010011549
2020-03-26,-17.135156037624416,20.0959378773796,-21.07267858660823,-13.765568781827458
2020-03-27,-15.962250139155435,19.217923618721677,-21.32149362389519,-12.730712082460991
2020-03-28,-17.682179448614104,18.78219354564351,-22.438845299548955,-12.726665000581418
2020-03-29,-19.012430156809437,20.784989949505782,-21.92691103477973,-13.413721293658405
2020-03-30,-18.130627260385626,20.80214307190269,-22.459937919276904,-14.52225571692728
2020-03-31,-18.70956109363186,20.722405804259235,-20.811739139231058,-14.11230395463021
2020-04-01,-19.132745848412622,18.85396781271962,-20.157547684270725,-13.98620534314279
2020-04-02,-19.276510916246004,20.286440393490874,-19.744365839990042,-12.991656692322822
2020-04-03,-19.998604700012333,19.345772732484598,-19.486003787496475,-12.202306658598962
2020-04-04,-20.21722028488778,20.05621338615233,-20.260528964445687,-12.67640595662237
2020-04-05,-19.799272232846015,20.950970478204887,-19.165404611225917,-10.36249271717103
2020-04-06,-20.265088219143557,20.545133412190072,-18.776627173900167,-10.285755069322974
2020-04-07,-20.905376680275044,21.460644289024295,-19.020773100101543,-10.20797465065635
2020-04-08,-20.54357828825465,21.763286884138996,-18.704067801883237,-11.598339482303876
2020-04-09,-19.669983065207216,22.004343899318336,-17.629879267946677,-12.6041386258606
2020-04-10,-19.202911405244826,23.16856665472727,-17.27617444958902,-11.59614439033018
2020-04-11,-19.699133937217358,23.718506577315644,-17.270463820206587,-12.588566953273457
2020-04-12,-19.56257076010349,21.78548602321697,-18.231603859942634,-13.035616616733334
2020-04-13,-20.21715742887488,21.90863233239747,-19.55325946562068,-14.993225002033572
2020-04-14,-21.66876741556643,21.847735693468437,-20.573072288312353,-15.010657130611632
2020-04-15,-20.133522237921532,20.81879759593565,-19.31802614799589,-16.768904247904633
2020-04-16,-21.426591315612264,19.466372425452366,-19.50673062765751,-18.172957952024248
2020-04-17,-20.706516102673223,18.205021139796425,-19.582068298262406,-18.896897951384453
2020-04-18,-20.74229364725077,18.253739918431048,-19.72628830598941,-21.229216814236153
2020-04-19,-20.578062835677667,19.297566324185116,-19.53501169172205,-22.38863247551464
2020-04-20,-19.05878993102415,19.836790201776513,-18.575454975804323,-21.710692921824446
2020-04-21,-18.600619823181756,18.87008046262398,-17.828140414374985,-21.635349678410986
2020-04-22,-18.862492397945033,20.735337076813206,-18.58224683318514,-21.29394629426158
2020-04-23,-17.762540784057805,19.455485402580017,-21.405121520350892,-22.504563980526353
2020-04-24,-17.864620441103288,19.180724828234734,-21.294753710969136,-21.710118922189228
2020-04-25,-17.772808502295952,17.130017326687867,-21.25793119581763,-22.1024473465825
2020-04-26,-18.495567213622213,16.42704753948342,-20.218158810692135,-22.18362342663409
2020-04-27,-17.95911251955595,16.748901674621244,-20.718632116113003,-21.604772302726584
2020-04-28,-19.487240676566845,16.54988337539331,-20.66929642134741,-23.046881905265757
2020-04-29,-18.79881254263545,17.11566367501914,-21.4035095883133,-23.690673512747672
2020-04-30,-19.936583655521698,17.352663604653845,-19.91967598004492,-23.017209226373094
2020-05-01,-19.315102534951897,18.18996347419621,-18.697089473174753,-21.291124419190478
2020-05-02,-18.777807242088542,18.264532685570945,-16.49510786789663,-19.813040204948575
2020-05-03,-18.47315458898741,18.299392338578294,-18.44004325878618,-21.01097596190389
2020-05-04,-17.274709393053882,18.025101607528157,-18.283590896894943,-20.528948950127717
2020-05-05,-17.38346908529657,17.63504142289126,-18.564356463871032,-21.021301745917267
2020-05-06,-19.056379988805613,18.6296273434659,-19.556469832024572,-20.602882996298078
2020-05-07,-18.381188772659822,17.68597394962998,-19.805056846601254,-21.373862887416948
2020-05-08,-20.319778199171623,17.713364122151912,-19.677862176333132,-21.370374798740336
2020-05-09,-19.176811692200044,17.8395504161936,-20.340449788120758,-20.42579757580945
2020-05-10,-19.395311346100204,18.005261319755547,-20.567130949055723,-20.145099884151094
2020-05-11,-19.73005382114677,17.38467378517493,-20.105576520261682,-20.807192050701705
2020-05-12,-20.43502377103699,17.745156228779674,-20.916433014778164,-20.67248811920431
2020-05-13,-20.629947459035836,15.248438467753985,-21.163841251161763,-21.020412544684586
2020-05-14,-20.830050954258244,15.511246533497246,-21.223604743752787,-20.838651816319253
2020-05-15,-20.315787557429065,16.41673238926436,-20.706068893959532,-19.954286930068402
2020-05-16,-20.440843555565493,17.534875527543193,-21.499381473972687,-21.72240750537867
2020-05-17,-20.879233711970205,17.87877656640857,-21.332103404432026,-22.446958952347558
2020-05-18,-21.506710808954946,18.444445559435586,-21.710614887469617,-21.0105701317696
2020-05-19,-22.211772893427103,17.624607465126427,-22.06228971669826,-22.711267459369267
2020-05-20,-20.440210050657,17.569347478939868,-21.862575625202908,-22.81381836730961
2020-05-21,-20.32788296110229,16.962274452693947,-22.45694208431566,-23.955741479434593
2020-05-22,-20.52547264568435,17.50229985824785,-21.89387692727579,-23.76179077147875
2020-05-23,-21.649720846573302,16.893355620619726,-20.587222535209083,-23.53819857972503
2020-05-24,-19.24278831867788,16.063294656982325,-17.267103500887263,-24.215561182579346
2020-05-25,-22.37317030546194,15.31522669778206,-16.596675212934226,-23.714231582514255
2020-05-26,-22.1253302073795,14.917259485248902,-16.087860814492572,-21.964802047542015
2020-05-27,-21.167204989012305,15.134080783678254,-15.46402113785949,-22.559588915235558
2020-05-28,-20.308815002868084,15.105010180042147,-16.766530342042934,-22.86717634381913
2020-05-29,-20.93019937341286,15.494766472388568,-16.787833966751712,-22.77413292644637
2020-05-30,-21.258374471965585,14.411016581882471,-16.40374834885168,-22.55984546493819
2020-05-31,-22.113301038704797,13.970989418698,-16.913463388595645,-23.137728773507522
2020-06-01,-21.76190992008225,13.055045432661565,-16.914586605723528,-23.79518660575617
2020-06-02,-21.079674725617977,12.378572344419723,-15.315031211653473,-25.839971749031548
2020-06-03,-21.540204870776744,11.404949559803027,-15.264465780084777,-26.34001392512493
2020-06-04,-20.832091123914452,10.887956373427524,-14.390561519819846,-27.212753296694412
2020-06-05,-21.63300009144647,12.133761156218938,-14.378436055198632,-27.67753043870813
2020-06-06,-21.911188289950775,11.716189152135929,-13.824859076258404,-27.67302042039945
2020-06-07,-22.517847620807306,11.693455435063788,-11.942254528974225,-29.4656979894457
2020-06-08,-20.83452125351048,13.352146127047577,-13.654839951782236,-30.55898548566091
2020-06-09,-21.445914144811653,14.502364357428586,-15.407414924366154,-30.54741198583346
2020-06-10,-21.819868109118424,13.196249241734568,-15.301988942695274,-31.286628895923872
2020-06-11,-21.081640035749977,13.199946757191926,-15.591891320109484,-30.248195406711336
2020-06-12,-19.96786470662208,13.519967043454656,-14.200640602084277,-30.957519448955264
2020-06-13,-19.691043370302236,13.449734528913414,-16.301073393305245,-31.623730715724765
2020-06-14,-18.507455762266474,14.482150968681514,-15.891241208461329,-31.19949910898786
2020-06-15,-17.971667524965707,14.587151331102504,-15.464102609345831,-30.70277081674367
2020-06-16,-18.63643940152986,13.603362794639429,-14.210398148561577,-29.697237105026474
2020-06-17,-18.70590063850499,14.346530960849519,-13.757193450678223,-31.630578543398965
2020-06-18,-18.841881629335223,15.183913898762938,-14.331555240702302,-32.61937101881142
2020-06-19,-19.099406832350926,14.93792219025645,-14.151224885397058,-32.17186135623214
2020-06-20,-20.561662161733906,16.03559812023932,-13.56974521433441,-32.797734925456794
2020-06-21,-21.65693859090431,16.811748574547586,-14.940372854010514,-33.646449770526246
2020-06-22,-21.058403697879026,16.13401786945278,-15.33700772013119,-33.51315551660684
2020-06-23,-22.331999165891133,14.696373141009065,-15.659418270936513,-31.89215621973217
2020-06-24,-22.869181694918318,15.842931050442987,-16.02976689979468,-31.317838055292416
2020-06-25,-23.83889039144216,16.511693490472474,-15.451748428226418,-32.113611213411694
2020-06-26,-23.2853308875471,15.482045895332819,-15.056515291546384,-32.649489075468004
2020-06-27,-25.25048503644426,14.58887631811672,-14.286620337521226,-33.56187097802054
2020-06-28,-25.12466488097937,14.714549211319117,-11.043195864749306,-34.977231872163586
2020-06-29,-24.077664554963654,14.759940207600957,-11.467910486134194,-35.048445029923585
2020-06-30,-22.24623588729574,12.964048596060776,-11.163693958015537,-34.61670006887931
2020-07-01,-23.227049390429762,13.859714194358094,-10.506476143221466,-34.942639192540234
2020-07-02,-23.518712430742813,14.24603783861329,-11.642646819441982,-36.01411785635255
2020-07-03,-23.99465928984462,14.19093667785573,-10.521145635797016,-36.313480109205784
2020-07-04,-23.518875173572425,13.680952068314689,-10.368621940443658,-38.699263435581834
2020-07-05,-23.780014796177873,14.10230179447878,-10.526270486307226,-40.21549184434611
2020-07-06,-23.04366066640648,15.952124852317489,-11.92721980800194,-38.616161050494235
2020-07-07,-23.556898378053848,13.343703759892707,-12.58825378590204,-37.53425720695286
2020-07-08,-23.02583755748198,12.935055283946728,-14.179449959909519,-38.0214834021763
2020-07-09,-24.51248383543886,12.976755917909632,-13.056379828235603,-36.9294611414873
2020-07-10,-25.353881402270478,14.560322482725073,-13.062934076717436,-37.40885602531717
2020-07-11,-24.758878285130386,15.101753478917487,-12.501765822337758,-37.823771985928374
2020-07-12,-25.43359305779416,16.279848946718104,-13.179313736489958,-36.85365717336573
2020-07-13,-24.859367647942168,16.298865174966593,-13.503294855107802,-37.79497477018775
2020-07-14,-25.358867127435698,15.211706002406041,-11.757882474891982,-38.81236667665537
2020-07-15,-25.712924755574324,14.37765075900855,-10.330191071962382,-38.505747445754075
2020-07-16,-26.89793023022205,15.97805758624968,-10.765936106467457,-41.083652678546386
2020-07-17,-26.79087900742625,19.065616991622385,-10.012899213750986,-42.822980092269866
2020-07-18,-26.07995363428912,19.667363765189062,-9.577156392709965,-43.06277741716772
2020-07-19,-25.265793408403063,21.11830858804513,-9.85240293282455,-42.34026998809998
2020-07-20,-26.104834417942463,18.890126533731113,-9.584319936992957,-41.93681691797052
2020-07-21,-24.130518141641645,19.022620762311266,-9.367777153458874,-42.09927289956633
2020-07-22,-24.356096214989577,19.311473917339107,-9.320012602554108,-42.502966819562886
2020-07-23,-23.42351396892485,17.53866404657332,-9.21229028101022,-41.34403471258182
2020-07-24,-22.242945503710153,18.2080720900011,-9.003764266736777,-41.309836794385475
2020-07-25,-22.753508811950432,16.129264360820606,-11.454785070448768,-41.84270068259725
2020-07-26,-22.43409026162658,16.505608295059922,-12.164582875442644,-42.21710452758012
2020-07-27,-21.74524600572757,16.83491453941297,-14.716062623713903,-41.50130966506954
2020-07-28,-21.320526466694805,15.851166426718324,-15.093808589677,-42.353691489227295
2020-07-29,-22.454313993681417,15.689171408800878,-15.719945767442136,-41.98394435185426
2020-07-30,-22.693034278553995,14.714215799678634,-15.375083035051887,-42.612318150205084
2020-07-31,-22.428978217666252,16.124137326216708,-14.714617594893314,-43.07027457496315
2020-08-01,-23.378075805570813,16.79107129562498,-15.27117267572241,-43.08865943057275
2020-08-02,-23.310739328402427,17.295454845651655,-15.990476424540741,-44.74388036023609
2020-08-03,-24.453200779644472,17.5942703563988,-16.34558979410665,-44.2781148958431
2020-08-04,-24.37371866043862,17.92840662992453,-17.060123304771327,-44.67215473600257
2020-08-05,-23.912319917096916,18.614487758360287,-15.148889148952941,-44.458356906743695
2020-08-06,-23.619013510878876,17.783596763420476,-17.10621610230244,-43.6831611355724
2020-08-07,-23.981279888590116,16.8854426569576,-17.541148542743144,-44.35051655364508
2020-08-08,-23.161450260438077,16.849883293475248,-15.166088024715476,-43.454222241901846
2020-08-09,-23.194528561044848,16.35818628848373,-15.67358911299942,-43.61832053471134
2020-08-10,-22.7989888425805,15.026584928058938,-16.064841828195696,-44.588039975536084
2020-08-11,-22.04986418620928,15.906427780559875,-14.648751191691943,-44.819793325841566
2020-08-12,-21.38503503053358,15.574507271073303,-15.70741501633548,-44.42837374237508
2020-08-13,-22.067984478736015,15.997676108098098,-14.83946812103771,-42.92885118256198
2020-08-14,-22.56251773273008,15.710726208824472,-15.993102851615626,-43.52016475721254
2020-08-15,-22.91926745589305,16.14502715261117,-15.087573360851284,-44.45605402602182
2020-08-16,-21.539721161290142,13.647778446378453,-15.280749223522447,-43.72190033424285
2020-08-17,-23.930385259158722,12.362245724882083,-16.50830531789933,-43.550003836359636
2020-08-18,-23.507720197113414,12.528153660578438,-16.188869625171968,-44.753962732662906
2020-08-19,-23.18378191218335,12.079597678228769,-15.799871472539108,-43.8275287118962
2020-08-20,-24.572578352573853,11.42876517143487,-16.32907164981505,-43.328712597553725
2020-08-21,-23.79726605434633,10.811090207149235,-16.28093510378805,-41.74138135188778
2020-08-22,-22.461543235314434,10.06757603934107,-15.182642330384072,-41.44399323771124
2020-08-23,-22.358027762556198,12.031746811360138,-13.523215702328871,-40.92934938289467
2020-08-24,-22.057387672848797,11.475869768825685,-11.915652337226536,-40.630100684535634
2020-08-25,-22.730689027243734,11.872603770503522,-10.93081850151166,-40.856755464631156
2020-08-26,-22.54221392484226,12.58167590753552,-11.54787497474554,-41.826628311609525
2020-08-27,-21.238081307896326,10.870563331719897,-11.462322701222265,-43.76103546289908
2020-08-28,-21.197581465329556,9.966034965302127,-12.969967496502097,-43.52092305406314
2020-08-29,-20.97259131345344,9.173321169269732,-11.947262860421061,-41.44616592977067
2020-08-30,-21.109490326282565,8.356825700864732,-12.170486036461517,-41.29995280969544
2020-08-31,-20.667424610488737,6.404460308816881,-11.80868507792667,-40.49859600981848
2020-09-01,-19.667271463566493,7.990871540672149,-12.731895013560239,-42.34145776417853
2020-09-02,-19.41068901767002,7.078771011752573,-12.145591737999903,-44.006819494075096
2020-09-03,-19.03029174847431,6.478806345965628,-12.501599740148185,-43.32179679412975
2020-09-04,-18.138126673560542,6.106159799830543,-13.017969954948853,-43.20869688558759
2020-09-05,-18.63203125992274,4.530977640645762,-12.322437985260178,-44.049016144231736
2020-09-06,-20.005202861916057,5.410899317692959,-10.946377683902824,-42.997972297522395
2020-09-07,-19.832105195613803,5.875879501779864,-10.619170679682881,-43.31831863078195
2020-09-08,-20.73186937776483,5.2119453207997,-9.317408323450504,-42.82914516206375
2020-09-09,-18.760339675955088,5.15578684325,-8.304686973989966,-42.78926601400064
2020-09-10,-18.579615446453765,3.7463404040035004,-9.386812668737289,-42.75574065895546
2020-09-11,-19.431024788550143,4.507492414893716,-9.140854545735705,-42.20319701633177
2020-09-12,-19.287258421356864,2.355936247985508,-9.299524200536633,-42.44683823756874
2020-09-13,-18.217414827805396,1.865436743479016,-8.924419226639648,-43.16479925180468
2020-09-14,-18.077813500249345,2.196477184664528,-9.316620316544833,-43.99540938995084
2020-09-15,-19.93784309577354,2.1056813314308496,-11.34614683868752,-45.059408899500816
2020-09-16,-19.734652170932375,1.4663929275591852,-12.437154216922256,-46.656951473131
2020-09-17,-19.31240330057555,1.397949131150122,-11.108241549554176,-46.05604687286033
2020-09-18,-19.915080954367248,1.213639430402684,-11.24026091118634,-45.57530101852013
2020-09-19,-19.56875407955312,1.710648361383717,-13.359556132113166,-46.11286226674619
2020-09-20,-20.73711748707116,1.1857613596547136,-12.577960557371245,-47.599761748259276
2020-09-21,-18.31421075274353,-0.4122461228865293,-10.889829407694647,-47.90419280524978
2020-09-22,-18.533358407697623,-1.1140356304779178,-10.472066524519942,-47.397866052949
2020-09-23,-18.44407181825383,-1.4341397789604655,-9.901700930101223,-47.9391533149186
2020-09-24,-17.80668045511294,0.06813185352646367,-8.898765861513956,-47.29193541405517
